"sku","status"
"20K44694103","ACTUAL"
"20K44694102","ACTUAL"
"20K44694101","ACTUAL"
"20K44694100","ACTUAL"
"20K446k6414","ACTUAL"
"20K446k6413","ACTUAL"
"20K446k6405","ACTUAL"
"20K446k6404","ACTUAL"
"20K446k6403","ACTUAL"
"20K446k6402","ACTUAL"
"20K446k6401","ACTUAL"
"20K446k6400","ACTUAL"
"20K44687114","ACTUAL"
"20K44687113","ACTUAL"
"20K44687105","ACTUAL"
"20K44687104","ACTUAL"
"20K44687103","ACTUAL"
"20K44687102","ACTUAL"
"20K44687101","ACTUAL"
"20K44687100","ACTUAL"
"20K446k6314","ACTUAL"
"20K446k6313","ACTUAL"
"20K446k6305","ACTUAL"
"20K446k6304","ACTUAL"
"20K446k6303","ACTUAL"
"20K446k6302","ACTUAL"
"20K446k6301","ACTUAL"
"20K446k6300","ACTUAL"
"20K446k6214","ACTUAL"
"20K446k6213","ACTUAL"
"20K446k6205","ACTUAL"
"20K446k6204","ACTUAL"
"20K446k6203","ACTUAL"
"20K446k6202","ACTUAL"
"20K446k6201","ACTUAL"
"20K446k6200","ACTUAL"
"20K446k6114","ACTUAL"
"20K446k6113","ACTUAL"
"20K446k6105","ACTUAL"
"20K446k6104","ACTUAL"
"20K446k6103","ACTUAL"
"20K446k6102","ACTUAL"
"20K446k6101","ACTUAL"
"20K446k6100","ACTUAL"
"20K44626114","ACTUAL"
"20K44626113","ACTUAL"
"20K44626105","ACTUAL"
"20K44626104","ACTUAL"
"20K44626103","ACTUAL"
"20K44626102","ACTUAL"
"20K44626101","ACTUAL"
"20K44626100","ACTUAL"
"20K44619714","ACTUAL"
"20K44619713","ACTUAL"
"20K44619705","ACTUAL"
"20K44619704","ACTUAL"
"20K44619703","ACTUAL"
"20K44619702","ACTUAL"
"20K44619701","ACTUAL"
"20K44619700","ACTUAL"
"20K44681414","ACTUAL"
"20K44681413","ACTUAL"
"20K44681405","ACTUAL"
"20K44681404","ACTUAL"
"20K44681403","ACTUAL"
"20K44681402","ACTUAL"
"20K44681401","ACTUAL"
"20K44681400","ACTUAL"
"20K446k6014","ACTUAL"
"20K446k6013","ACTUAL"
"20K446k6005","ACTUAL"
"20K446k6004","ACTUAL"
"20K446k6003","ACTUAL"
"20K446k6002","ACTUAL"
"20K446k6001","ACTUAL"
"20K446k6000","ACTUAL"
"20K44400405","ACTUAL"
"20K44400400","ACTUAL"
"20K44400404","ACTUAL"
"20K44400401","ACTUAL"
"20K44400402","ACTUAL"
"20K44400403","ACTUAL"
"20K44439805","ACTUAL"
"20K44439800","ACTUAL"
"20K44439804","ACTUAL"
"20K44439801","ACTUAL"
"20K44439802","ACTUAL"
"20K44439803","ACTUAL"
"20K44400305","ACTUAL"
"20K44400300","ACTUAL"
"20K44400304","ACTUAL"
"20K44400301","ACTUAL"
"20K44400302","ACTUAL"
"20K44400303","ACTUAL"
"20K44434805","ACTUAL"
"20K44434800","ACTUAL"
"20K44434804","ACTUAL"
"20K44434801","ACTUAL"
"20K44434802","ACTUAL"
"20K44434803","ACTUAL"
"20K44407205","ACTUAL"
"20K44407200","ACTUAL"
"20K44407204","ACTUAL"
"20K44407201","ACTUAL"
"20K44407202","ACTUAL"
"20K44407203","ACTUAL"
"20K44467005","ACTUAL"
"20K44467000","ACTUAL"
"20K44467004","ACTUAL"
"20K44467001","ACTUAL"
"20K44467002","ACTUAL"
"20K44467003","ACTUAL"
"20K44400205","ACTUAL"
"20K44400200","ACTUAL"
"20K44400204","ACTUAL"
"20K44400201","ACTUAL"
"20K44400202","ACTUAL"
"20K44400203","ACTUAL"
"20K44400105","ACTUAL"
"20K44400100","ACTUAL"
"20K44400104","ACTUAL"
"20K44400101","ACTUAL"
"20K44400102","ACTUAL"
"20K44400103","ACTUAL"
"20K44300405","ACTUAL"
"20K44300400","ACTUAL"
"20K44300404","ACTUAL"
"20K44300401","ACTUAL"
"20K44300402","ACTUAL"
"20K44300403","ACTUAL"
"20K44339805","ACTUAL"
"20K44339800","ACTUAL"
"20K44339804","ACTUAL"
"20K44339801","ACTUAL"
"20K44339802","ACTUAL"
"20K44339803","ACTUAL"
"20K44300305","ACTUAL"
"20K44300300","ACTUAL"
"20K44300304","ACTUAL"
"20K44300301","ACTUAL"
"20K44300302","ACTUAL"
"20K44300303","ACTUAL"
"20K44334805","ACTUAL"
"20K44334800","ACTUAL"
"20K44334804","ACTUAL"
"20K44334801","ACTUAL"
"20K44334802","ACTUAL"
"20K44334803","ACTUAL"
"20K44307205","ACTUAL"
"20K44307200","ACTUAL"
"20K44307204","ACTUAL"
"20K44307201","ACTUAL"
"20K44307202","ACTUAL"
"20K44307203","ACTUAL"
"20K44367005","ACTUAL"
"20K44367000","ACTUAL"
"20K44367004","ACTUAL"
"20K44367001","ACTUAL"
"20K44367002","ACTUAL"
"20K44367003","ACTUAL"
"20K44300205","ACTUAL"
"20K44300200","ACTUAL"
"20K44300204","ACTUAL"
"20K44300201","ACTUAL"
"20K44300202","ACTUAL"
"20K44300203","ACTUAL"
"20K44300105","ACTUAL"
"20K44300100","ACTUAL"
"20K44300104","ACTUAL"
"20K44300101","ACTUAL"
"20K44300102","ACTUAL"
"20K44300103","ACTUAL"
"20K44200405","ACTUAL"
"20K44200400","ACTUAL"
"20K44200404","ACTUAL"
"20K44200401","ACTUAL"
"20K44200402","ACTUAL"
"20K44200403","ACTUAL"
"20K44239805","ACTUAL"
"20K44239800","ACTUAL"
"20K44239804","ACTUAL"
"20K44239801","ACTUAL"
"20K44239802","ACTUAL"
"20K44239803","ACTUAL"
"20K44200305","ACTUAL"
"20K44200300","ACTUAL"
"20K44200304","ACTUAL"
"20K44200301","ACTUAL"
"20K44200302","ACTUAL"
"20K44200303","ACTUAL"
"20K44234805","ACTUAL"
"20K44234800","ACTUAL"
"20K44234804","ACTUAL"
"20K44234801","ACTUAL"
"20K44234802","ACTUAL"
"20K44234803","ACTUAL"
"20K44207205","ACTUAL"
"20K44207200","ACTUAL"
"20K44207204","ACTUAL"
"20K44207201","ACTUAL"
"20K44207202","ACTUAL"
"20K44207203","ACTUAL"
"20K44267005","ACTUAL"
"20K44267000","ACTUAL"
"20K44267004","ACTUAL"
"20K44267001","ACTUAL"
"20K44267002","ACTUAL"
"20K44267003","ACTUAL"
"20K44200205","ACTUAL"
"20K44200200","ACTUAL"
"20K44200204","ACTUAL"
"20K44200201","ACTUAL"
"20K44200202","ACTUAL"
"20K44200203","ACTUAL"
"20K44200105","ACTUAL"
"20K44200100","ACTUAL"
"20K44200104","ACTUAL"
"20K44200101","ACTUAL"
"20K44200102","ACTUAL"
"20K44200103","ACTUAL"
"20K41300314","NEW"
"20K41300301","NEW"
"20K41300313","NEW"
"20K41300305","NEW"
"20K41300304","NEW"
"20K41300303","NEW"
"20K41300302","NEW"
"20K41300214","NEW"
"20K41300201","NEW"
"20K41300213","NEW"
"20K41300205","NEW"
"20K41300204","NEW"
"20K41300203","NEW"
"20K41300202","NEW"
"20K41349314","NEW"
"20K41349301","NEW"
"20K41349313","NEW"
"20K41349305","NEW"
"20K41349304","NEW"
"20K41349303","NEW"
"20K41349302","NEW"
"20K404p8714","ACTUAL"
"20K404p8713","ACTUAL"
"20K404p8705","ACTUAL"
"20K404p8704","ACTUAL"
"20K404p8703","ACTUAL"
"20K404p8702","ACTUAL"
"20K404p8701","ACTUAL"
"20K40409414","ACTUAL"
"20K40409413","ACTUAL"
"20K40409405","ACTUAL"
"20K40409404","ACTUAL"
"20K40409403","ACTUAL"
"20K40409402","ACTUAL"
"20K40409401","ACTUAL"
"20K40400114","ACTUAL"
"20K40400113","ACTUAL"
"20K40400105","ACTUAL"
"20K40400104","ACTUAL"
"20K40400103","ACTUAL"
"20K40400102","ACTUAL"
"20K40400101","ACTUAL"
"20K40449314","ACTUAL"
"20K40449313","ACTUAL"
"20K40449305","ACTUAL"
"20K40449304","ACTUAL"
"20K40449303","ACTUAL"
"20K40449302","ACTUAL"
"20K40449301","ACTUAL"
"20K40400414","ACTUAL"
"20K40400413","ACTUAL"
"20K40400405","ACTUAL"
"20K40400404","ACTUAL"
"20K40400403","ACTUAL"
"20K40400402","ACTUAL"
"20K40400401","ACTUAL"
"20K40400314","ACTUAL"
"20K40400313","ACTUAL"
"20K40400305","ACTUAL"
"20K40400304","ACTUAL"
"20K40400303","ACTUAL"
"20K40400302","ACTUAL"
"20K40400301","ACTUAL"
"20K40400214","ACTUAL"
"20K40400213","ACTUAL"
"20K40400205","ACTUAL"
"20K40400204","ACTUAL"
"20K40400203","ACTUAL"
"20K40400202","ACTUAL"
"20K40400201","ACTUAL"
"20K403p8714","ACTUAL"
"20K403p8713","ACTUAL"
"20K403p8705","ACTUAL"
"20K403p8704","ACTUAL"
"20K403p8703","ACTUAL"
"20K403p8702","ACTUAL"
"20K403p8701","ACTUAL"
"20K40309414","ACTUAL"
"20K40309413","ACTUAL"
"20K40309405","ACTUAL"
"20K40309404","ACTUAL"
"20K40309403","ACTUAL"
"20K40309402","ACTUAL"
"20K40309401","ACTUAL"
"20K40300114","ACTUAL"
"20K40300113","ACTUAL"
"20K40300105","ACTUAL"
"20K40300104","ACTUAL"
"20K40300103","ACTUAL"
"20K40300102","ACTUAL"
"20K40300101","ACTUAL"
"20K40349314","ACTUAL"
"20K40349313","ACTUAL"
"20K40349305","ACTUAL"
"20K40349304","ACTUAL"
"20K40349303","ACTUAL"
"20K40349302","ACTUAL"
"20K40349301","ACTUAL"
"20K40300414","ACTUAL"
"20K40300413","ACTUAL"
"20K40300405","ACTUAL"
"20K40300404","ACTUAL"
"20K40300403","ACTUAL"
"20K40300402","ACTUAL"
"20K40300401","ACTUAL"
"20K40300314","ACTUAL"
"20K40300313","ACTUAL"
"20K40300305","ACTUAL"
"20K40300304","ACTUAL"
"20K40300303","ACTUAL"
"20K40300302","ACTUAL"
"20K40300301","ACTUAL"
"20K40300214","ACTUAL"
"20K40300213","ACTUAL"
"20K40300205","ACTUAL"
"20K40300204","ACTUAL"
"20K40300203","ACTUAL"
"20K40300202","ACTUAL"
"20K40300201","ACTUAL"
"20K40209465","ACTUAL"
"20K40209469","ACTUAL"
"20K40209468","ACTUAL"
"20K40209467","ACTUAL"
"20K40200365","ACTUAL"
"20K40200369","ACTUAL"
"20K40200368","ACTUAL"
"20K40200367","ACTUAL"
"20K40200465","ACTUAL"
"20K40200469","ACTUAL"
"20K40200468","ACTUAL"
"20K40200467","ACTUAL"
"20K40200265","ACTUAL"
"20K40200269","ACTUAL"
"20K40200268","ACTUAL"
"20K40200267","ACTUAL"
"20K40102914","ACTUAL"
"20K40102913","ACTUAL"
"20K40102905","ACTUAL"
"20K40102904","ACTUAL"
"20K40102903","ACTUAL"
"20K40102902","ACTUAL"
"20K40102901","ACTUAL"
"20K40103014","ACTUAL"
"20K40103013","ACTUAL"
"20K40103005","ACTUAL"
"20K40103004","ACTUAL"
"20K40103003","ACTUAL"
"20K40103002","ACTUAL"
"20K40103001","ACTUAL"
"20K401p8714","ACTUAL"
"20K401p8713","ACTUAL"
"20K401p8705","ACTUAL"
"20K401p8704","ACTUAL"
"20K401p8703","ACTUAL"
"20K401p8702","ACTUAL"
"20K401p8701","ACTUAL"
"20K40109414","ACTUAL"
"20K40109413","ACTUAL"
"20K40109405","ACTUAL"
"20K40109404","ACTUAL"
"20K40109403","ACTUAL"
"20K40109402","ACTUAL"
"20K40109401","ACTUAL"
"20K40100114","ACTUAL"
"20K40100113","ACTUAL"
"20K40100105","ACTUAL"
"20K40100104","ACTUAL"
"20K40100103","ACTUAL"
"20K40100102","ACTUAL"
"20K40100101","ACTUAL"
"20K40149314","ACTUAL"
"20K40149313","ACTUAL"
"20K40149305","ACTUAL"
"20K40149304","ACTUAL"
"20K40149303","ACTUAL"
"20K40149302","ACTUAL"
"20K40149301","ACTUAL"
"20K40100414","ACTUAL"
"20K40100413","ACTUAL"
"20K40100405","ACTUAL"
"20K40100404","ACTUAL"
"20K40100403","ACTUAL"
"20K40100402","ACTUAL"
"20K40100401","ACTUAL"
"20K40100314","ACTUAL"
"20K40100313","ACTUAL"
"20K40100305","ACTUAL"
"20K40100304","ACTUAL"
"20K40100303","ACTUAL"
"20K40100302","ACTUAL"
"20K40100301","ACTUAL"
"20K40100214","ACTUAL"
"20K40100213","ACTUAL"
"20K40100205","ACTUAL"
"20K40100204","ACTUAL"
"20K40100203","ACTUAL"
"20K40100202","ACTUAL"
"20K40100201","ACTUAL"
"20K400p8714","ACTUAL"
"20K400p8713","ACTUAL"
"20K400p8705","ACTUAL"
"20K400p8704","ACTUAL"
"20K400p8703","ACTUAL"
"20K400p8702","ACTUAL"
"20K400p8701","ACTUAL"
"20K40009414","ACTUAL"
"20K40009413","ACTUAL"
"20K40009405","ACTUAL"
"20K40009404","ACTUAL"
"20K40009403","ACTUAL"
"20K40009402","ACTUAL"
"20K40009401","ACTUAL"
"20K40000114","ACTUAL"
"20K40000113","ACTUAL"
"20K40000105","ACTUAL"
"20K40000104","ACTUAL"
"20K40000103","ACTUAL"
"20K40000102","ACTUAL"
"20K40000101","ACTUAL"
"20K40049314","ACTUAL"
"20K40049313","ACTUAL"
"20K40049305","ACTUAL"
"20K40049304","ACTUAL"
"20K40049303","ACTUAL"
"20K40049302","ACTUAL"
"20K40049301","ACTUAL"
"20K40000414","ACTUAL"
"20K40000413","ACTUAL"
"20K40000405","ACTUAL"
"20K40000404","ACTUAL"
"20K40000403","ACTUAL"
"20K40000402","ACTUAL"
"20K40000401","ACTUAL"
"20K40000314","ACTUAL"
"20K40000313","ACTUAL"
"20K40000305","ACTUAL"
"20K40000304","ACTUAL"
"20K40000303","ACTUAL"
"20K40000302","ACTUAL"
"20K40000301","ACTUAL"
"20K40000214","ACTUAL"
"20K40000213","ACTUAL"
"20K40000205","ACTUAL"
"20K40000204","ACTUAL"
"20K40000203","ACTUAL"
"20K40000202","ACTUAL"
"20K40000201","ACTUAL"
"20K384i4305","ACTUAL"
"20K384i4313","ACTUAL"
"20K384i4304","ACTUAL"
"20K384i4303","ACTUAL"
"20K384i4302","ACTUAL"
"20K384i4301","ACTUAL"
"20K38431005","ACTUAL"
"20K38431013","ACTUAL"
"20K38431004","ACTUAL"
"20K38431003","ACTUAL"
"20K38431002","ACTUAL"
"20K38431001","ACTUAL"
"20K38400405","ACTUAL"
"20K38400413","ACTUAL"
"20K38400404","ACTUAL"
"20K38400403","ACTUAL"
"20K38400402","ACTUAL"
"20K38400401","ACTUAL"
"20K38412205","ACTUAL"
"20K38412213","ACTUAL"
"20K38412204","ACTUAL"
"20K38412203","ACTUAL"
"20K38412202","ACTUAL"
"20K38412201","ACTUAL"
"20K38400305","ACTUAL"
"20K38400313","ACTUAL"
"20K38400304","ACTUAL"
"20K38400303","ACTUAL"
"20K38400302","ACTUAL"
"20K38400301","ACTUAL"
"20K38400105","ACTUAL"
"20K38400113","ACTUAL"
"20K38400104","ACTUAL"
"20K38400103","ACTUAL"
"20K38400102","ACTUAL"
"20K38400101","ACTUAL"
"20K38400205","ACTUAL"
"20K38400213","ACTUAL"
"20K38400204","ACTUAL"
"20K38400203","ACTUAL"
"20K38400202","ACTUAL"
"20K38400201","ACTUAL"
"20K38305405","ACTUAL"
"20K38305404","ACTUAL"
"20K38305401","ACTUAL"
"20K38305402","ACTUAL"
"20K38305403","ACTUAL"
"20K38305413","ACTUAL"
"20K38335005","ACTUAL"
"20K38335004","ACTUAL"
"20K38335001","ACTUAL"
"20K38335002","ACTUAL"
"20K38335003","ACTUAL"
"20K38335013","ACTUAL"
"20K38312205","ACTUAL"
"20K38312204","ACTUAL"
"20K38312201","ACTUAL"
"20K38312202","ACTUAL"
"20K38312203","ACTUAL"
"20K38312213","ACTUAL"
"20K38331005","ACTUAL"
"20K38331004","ACTUAL"
"20K38331001","ACTUAL"
"20K38331002","ACTUAL"
"20K38331003","ACTUAL"
"20K38331013","ACTUAL"
"20K38307405","ACTUAL"
"20K38307404","ACTUAL"
"20K38307401","ACTUAL"
"20K38307402","ACTUAL"
"20K38307403","ACTUAL"
"20K38307413","ACTUAL"
"20K383i4305","ACTUAL"
"20K383i4304","ACTUAL"
"20K383i4301","ACTUAL"
"20K383i4302","ACTUAL"
"20K383i4303","ACTUAL"
"20K383i4313","ACTUAL"
"20K38339805","ACTUAL"
"20K38339804","ACTUAL"
"20K38339801","ACTUAL"
"20K38339802","ACTUAL"
"20K38339803","ACTUAL"
"20K38339813","ACTUAL"
"20K38352005","ACTUAL"
"20K38352004","ACTUAL"
"20K38352001","ACTUAL"
"20K38352002","ACTUAL"
"20K38352003","ACTUAL"
"20K38352013","ACTUAL"
"20K38314005","ACTUAL"
"20K38314004","ACTUAL"
"20K38314001","ACTUAL"
"20K38314002","ACTUAL"
"20K38314003","ACTUAL"
"20K38314013","ACTUAL"
"20K38320005","ACTUAL"
"20K38320004","ACTUAL"
"20K38320001","ACTUAL"
"20K38320002","ACTUAL"
"20K38320003","ACTUAL"
"20K38320013","ACTUAL"
"20K38341005","ACTUAL"
"20K38341004","ACTUAL"
"20K38341001","ACTUAL"
"20K38341002","ACTUAL"
"20K38341003","ACTUAL"
"20K38341013","ACTUAL"
"20K38300405","ACTUAL"
"20K38300404","ACTUAL"
"20K38300401","ACTUAL"
"20K38300402","ACTUAL"
"20K38300403","ACTUAL"
"20K38300413","ACTUAL"
"20K38323505","ACTUAL"
"20K38323504","ACTUAL"
"20K38323501","ACTUAL"
"20K38323502","ACTUAL"
"20K38323503","ACTUAL"
"20K38323513","ACTUAL"
"20K38300305","ACTUAL"
"20K38300304","ACTUAL"
"20K38300301","ACTUAL"
"20K38300302","ACTUAL"
"20K38300303","ACTUAL"
"20K38300313","ACTUAL"
"20K38334805","ACTUAL"
"20K38334804","ACTUAL"
"20K38334801","ACTUAL"
"20K38334802","ACTUAL"
"20K38334803","ACTUAL"
"20K38334813","ACTUAL"
"20K38307205","ACTUAL"
"20K38307204","ACTUAL"
"20K38307201","ACTUAL"
"20K38307202","ACTUAL"
"20K38307203","ACTUAL"
"20K38307213","ACTUAL"
"20K38367005","ACTUAL"
"20K38367004","ACTUAL"
"20K38367001","ACTUAL"
"20K38367002","ACTUAL"
"20K38367003","ACTUAL"
"20K38367013","ACTUAL"
"20K38300205","ACTUAL"
"20K38300204","ACTUAL"
"20K38300201","ACTUAL"
"20K38300202","ACTUAL"
"20K38300203","ACTUAL"
"20K38300213","ACTUAL"
"20K38300105","ACTUAL"
"20K38300104","ACTUAL"
"20K38300101","ACTUAL"
"20K38300102","ACTUAL"
"20K38300103","ACTUAL"
"20K38300113","ACTUAL"
"20K38205405","ACTUAL"
"20K38205404","ACTUAL"
"20K38205401","ACTUAL"
"20K38205402","ACTUAL"
"20K38205403","ACTUAL"
"20K38205413","ACTUAL"
"20K38235005","ACTUAL"
"20K38235004","ACTUAL"
"20K38235001","ACTUAL"
"20K38235002","ACTUAL"
"20K38235003","ACTUAL"
"20K38235013","ACTUAL"
"20K38212205","ACTUAL"
"20K38212204","ACTUAL"
"20K38212201","ACTUAL"
"20K38212202","ACTUAL"
"20K38212203","ACTUAL"
"20K38212213","ACTUAL"
"20K38231005","ACTUAL"
"20K38231004","ACTUAL"
"20K38231001","ACTUAL"
"20K38231002","ACTUAL"
"20K38231003","ACTUAL"
"20K38231013","ACTUAL"
"20K38207405","ACTUAL"
"20K38207404","ACTUAL"
"20K38207401","ACTUAL"
"20K38207402","ACTUAL"
"20K38207403","ACTUAL"
"20K38207413","ACTUAL"
"20K382i4305","ACTUAL"
"20K382i4304","ACTUAL"
"20K382i4301","ACTUAL"
"20K382i4302","ACTUAL"
"20K382i4303","ACTUAL"
"20K382i4313","ACTUAL"
"20K38239805","ACTUAL"
"20K38239804","ACTUAL"
"20K38239801","ACTUAL"
"20K38239802","ACTUAL"
"20K38239803","ACTUAL"
"20K38239813","ACTUAL"
"20K38252005","ACTUAL"
"20K38252004","ACTUAL"
"20K38252001","ACTUAL"
"20K38252002","ACTUAL"
"20K38252003","ACTUAL"
"20K38252013","ACTUAL"
"20K38214005","ACTUAL"
"20K38214004","ACTUAL"
"20K38214001","ACTUAL"
"20K38214002","ACTUAL"
"20K38214003","ACTUAL"
"20K38214013","ACTUAL"
"20K38220005","ACTUAL"
"20K38220004","ACTUAL"
"20K38220001","ACTUAL"
"20K38220002","ACTUAL"
"20K38220003","ACTUAL"
"20K38220013","ACTUAL"
"20K38241005","ACTUAL"
"20K38241004","ACTUAL"
"20K38241001","ACTUAL"
"20K38241002","ACTUAL"
"20K38241003","ACTUAL"
"20K38241013","ACTUAL"
"20K38200405","ACTUAL"
"20K38200404","ACTUAL"
"20K38200401","ACTUAL"
"20K38200402","ACTUAL"
"20K38200403","ACTUAL"
"20K38200413","ACTUAL"
"20K38223505","ACTUAL"
"20K38223504","ACTUAL"
"20K38223501","ACTUAL"
"20K38223502","ACTUAL"
"20K38223503","ACTUAL"
"20K38223513","ACTUAL"
"20K38200305","ACTUAL"
"20K38200304","ACTUAL"
"20K38200301","ACTUAL"
"20K38200302","ACTUAL"
"20K38200303","ACTUAL"
"20K38200313","ACTUAL"
"20K38234805","ACTUAL"
"20K38234804","ACTUAL"
"20K38234801","ACTUAL"
"20K38234802","ACTUAL"
"20K38234803","ACTUAL"
"20K38234813","ACTUAL"
"20K38207205","ACTUAL"
"20K38207204","ACTUAL"
"20K38207201","ACTUAL"
"20K38207202","ACTUAL"
"20K38207203","ACTUAL"
"20K38207213","ACTUAL"
"20K38267005","ACTUAL"
"20K38267004","ACTUAL"
"20K38267001","ACTUAL"
"20K38267002","ACTUAL"
"20K38267003","ACTUAL"
"20K38267013","ACTUAL"
"20K38200205","ACTUAL"
"20K38200204","ACTUAL"
"20K38200201","ACTUAL"
"20K38200202","ACTUAL"
"20K38200203","ACTUAL"
"20K38200213","ACTUAL"
"20K38200105","ACTUAL"
"20K38200104","ACTUAL"
"20K38200101","ACTUAL"
"20K38200102","ACTUAL"
"20K38200103","ACTUAL"
"20K38200113","ACTUAL"
"20K38105405","ACTUAL"
"20K38105404","ACTUAL"
"20K38105401","ACTUAL"
"20K38105402","ACTUAL"
"20K38105403","ACTUAL"
"20K38105413","ACTUAL"
"20K38135005","ACTUAL"
"20K38135004","ACTUAL"
"20K38135001","ACTUAL"
"20K38135002","ACTUAL"
"20K38135003","ACTUAL"
"20K38135013","ACTUAL"
"20K38112205","ACTUAL"
"20K38112204","ACTUAL"
"20K38112201","ACTUAL"
"20K38112202","ACTUAL"
"20K38112203","ACTUAL"
"20K38112213","ACTUAL"
"20K38131005","ACTUAL"
"20K38131004","ACTUAL"
"20K38131001","ACTUAL"
"20K38131002","ACTUAL"
"20K38131003","ACTUAL"
"20K38131013","ACTUAL"
"20K38107405","ACTUAL"
"20K38107404","ACTUAL"
"20K38107401","ACTUAL"
"20K38107402","ACTUAL"
"20K38107403","ACTUAL"
"20K38107413","ACTUAL"
"20K381i4305","ACTUAL"
"20K381i4304","ACTUAL"
"20K381i4301","ACTUAL"
"20K381i4302","ACTUAL"
"20K381i4303","ACTUAL"
"20K381i4313","ACTUAL"
"20K38139805","ACTUAL"
"20K38139804","ACTUAL"
"20K38139801","ACTUAL"
"20K38139802","ACTUAL"
"20K38139803","ACTUAL"
"20K38139813","ACTUAL"
"20K38152005","ACTUAL"
"20K38152004","ACTUAL"
"20K38152001","ACTUAL"
"20K38152002","ACTUAL"
"20K38152003","ACTUAL"
"20K38152013","ACTUAL"
"20K38114005","ACTUAL"
"20K38114004","ACTUAL"
"20K38114001","ACTUAL"
"20K38114002","ACTUAL"
"20K38114003","ACTUAL"
"20K38114013","ACTUAL"
"20K38120005","ACTUAL"
"20K38120004","ACTUAL"
"20K38120001","ACTUAL"
"20K38120002","ACTUAL"
"20K38120003","ACTUAL"
"20K38120013","ACTUAL"
"20K38141005","ACTUAL"
"20K38141004","ACTUAL"
"20K38141001","ACTUAL"
"20K38141002","ACTUAL"
"20K38141003","ACTUAL"
"20K38141013","ACTUAL"
"20K38100405","ACTUAL"
"20K38100404","ACTUAL"
"20K38100401","ACTUAL"
"20K38100402","ACTUAL"
"20K38100403","ACTUAL"
"20K38100413","ACTUAL"
"20K38123505","ACTUAL"
"20K38123504","ACTUAL"
"20K38123501","ACTUAL"
"20K38123502","ACTUAL"
"20K38123503","ACTUAL"
"20K38123513","ACTUAL"
"20K38100305","ACTUAL"
"20K38100304","ACTUAL"
"20K38100301","ACTUAL"
"20K38100302","ACTUAL"
"20K38100303","ACTUAL"
"20K38100313","ACTUAL"
"20K38134805","ACTUAL"
"20K38134804","ACTUAL"
"20K38134801","ACTUAL"
"20K38134802","ACTUAL"
"20K38134803","ACTUAL"
"20K38134813","ACTUAL"
"20K38107205","ACTUAL"
"20K38107204","ACTUAL"
"20K38107201","ACTUAL"
"20K38107202","ACTUAL"
"20K38107203","ACTUAL"
"20K38107213","ACTUAL"
"20K38167005","ACTUAL"
"20K38167004","ACTUAL"
"20K38167001","ACTUAL"
"20K38167002","ACTUAL"
"20K38167003","ACTUAL"
"20K38167013","ACTUAL"
"20K38100205","ACTUAL"
"20K38100204","ACTUAL"
"20K38100201","ACTUAL"
"20K38100202","ACTUAL"
"20K38100203","ACTUAL"
"20K38100213","ACTUAL"
"20K38100105","ACTUAL"
"20K38100104","ACTUAL"
"20K38100101","ACTUAL"
"20K38100102","ACTUAL"
"20K38100103","ACTUAL"
"20K38100113","ACTUAL"
"20K38005405","ACTUAL"
"20K38005404","ACTUAL"
"20K38005401","ACTUAL"
"20K38005402","ACTUAL"
"20K38005403","ACTUAL"
"20K38005413","ACTUAL"
"20K38035005","ACTUAL"
"20K38035004","ACTUAL"
"20K38035001","ACTUAL"
"20K38035002","ACTUAL"
"20K38035003","ACTUAL"
"20K38035013","ACTUAL"
"20K38012205","ACTUAL"
"20K38012204","ACTUAL"
"20K38012201","ACTUAL"
"20K38012202","ACTUAL"
"20K38012203","ACTUAL"
"20K38012213","ACTUAL"
"20K38031005","ACTUAL"
"20K38031004","ACTUAL"
"20K38031001","ACTUAL"
"20K38031002","ACTUAL"
"20K38031003","ACTUAL"
"20K38031013","ACTUAL"
"20K38007405","ACTUAL"
"20K38007404","ACTUAL"
"20K38007401","ACTUAL"
"20K38007402","ACTUAL"
"20K38007403","ACTUAL"
"20K38007413","ACTUAL"
"20K380i4305","ACTUAL"
"20K380i4304","ACTUAL"
"20K380i4301","ACTUAL"
"20K380i4302","ACTUAL"
"20K380i4303","ACTUAL"
"20K380i4313","ACTUAL"
"20K38039805","ACTUAL"
"20K38039804","ACTUAL"
"20K38039801","ACTUAL"
"20K38039802","ACTUAL"
"20K38039803","ACTUAL"
"20K38039813","ACTUAL"
"20K38052005","ACTUAL"
"20K38052004","ACTUAL"
"20K38052001","ACTUAL"
"20K38052002","ACTUAL"
"20K38052003","ACTUAL"
"20K38052013","ACTUAL"
"20K38014005","ACTUAL"
"20K38014004","ACTUAL"
"20K38014001","ACTUAL"
"20K38014002","ACTUAL"
"20K38014003","ACTUAL"
"20K38014013","ACTUAL"
"20K38020005","ACTUAL"
"20K38020004","ACTUAL"
"20K38020001","ACTUAL"
"20K38020002","ACTUAL"
"20K38020003","ACTUAL"
"20K38020013","ACTUAL"
"20K38041005","ACTUAL"
"20K38041004","ACTUAL"
"20K38041001","ACTUAL"
"20K38041002","ACTUAL"
"20K38041003","ACTUAL"
"20K38041013","ACTUAL"
"20K38000405","ACTUAL"
"20K38000404","ACTUAL"
"20K38000401","ACTUAL"
"20K38000402","ACTUAL"
"20K38000403","ACTUAL"
"20K38000413","ACTUAL"
"20K38023505","ACTUAL"
"20K38023504","ACTUAL"
"20K38023501","ACTUAL"
"20K38023502","ACTUAL"
"20K38023503","ACTUAL"
"20K38023513","ACTUAL"
"20K38000305","ACTUAL"
